,sleep_stage,parcel_key,cortex,epoch_length,powerallfreq,psd_raw_delta,psd_raw_theta,psd_raw_alpha,psd_raw_beta,psd_raw_gamma,psd_norm_delta,psd_norm_theta,psd_norm_alpha,psd_norm_beta,psd_norm_gamma,adr,psd_tot,spectral_entropy,pe_delta,pe_theta,pe_alpha,pe_beta,pe_gamma,komp,powerallfreq_std,psd_raw_delta_std,psd_raw_theta_std,psd_raw_alpha_std,psd_raw_beta_std,psd_raw_gamma_std,psd_norm_delta_std,psd_norm_theta_std,psd_norm_alpha_std,psd_norm_beta_std,psd_norm_gamma_std,adr_std,psd_tot_std,spectral_entropy_std,pe_delta_std,pe_theta_std,pe_alpha_std,pe_beta_std,pe_gamma_std,komp_std,n_recordings,n_patients,parcel_name,lobe
544,W,par_precuneus,healthy,5,1.8235776827030597e-12,3.73063731945706e-11,2.3950675084989396e-11,1.6574776880443497e-11,1.3298528390100799e-11,2.56544689661532e-12,0.454237365941497,0.255038450743829,0.198287643381901,0.175329270719653,0.0517211741355188,0.460363218802234,8.20609957216375e-11,2.85636531463071,0.897225769521787,0.911769818378223,0.892618724769185,0.86293965176044,0.780168519547726,0.545307692307692,,,,,,,,,,,,,,,,,,,,,1,1,Precuneus,Parietal
545,W,par_precuneus,healthy,10,1.7764356509367497e-11,2.09079986428597e-10,2.41478881960564e-10,4.70092427658425e-10,5.9382889983426e-11,4.27101425649547e-12,0.263318518634828,0.30292710124983,0.584774973098868,0.0747250034148232,0.00536521841941,2.30844361265031,7.99396042921538e-10,2.29578234583897,0.881500551247638,0.991521997363763,0.885578204859183,0.753256489804228,0.671731496275183,0.524166666666667,,,,,,,,,,,,,,,,,,,,,1,1,Precuneus,Parietal
546,W,par_sup_lob,healthy,2,8.38487839790898e-13,3.07414499386209e-11,1.5649710725835597e-11,9.05616729656327e-12,3.05320845310442e-11,4.72374883730178e-12,0.365299303690092,0.189190594756686,0.116129264556337,0.351828596244145,0.0614325089115747,0.406155105447294,8.384878397908979e-11,3.31786623973148,0.914932520482901,0.926767508879296,0.943734590200195,0.914208799068423,0.83851210365952,0.66,,,,,,,,,,,,,,,,,,,,,1,1,Superior parietal lobule,Parietal
547,W,par_sup_lob,healthy,5,3.51679786660858e-12,3.0238065627948396e-11,5.3180590242921693e-11,6.38758730940243e-11,3.7805643115187694e-11,1.3261509474918998e-12,0.186599675145104,0.337891467518666,0.403467910771681,0.241685878489969,0.008592470965835,2.44716899837118,1.58255903997386e-10,2.955424423393,0.924605773301598,0.966301230151736,0.927117938461151,0.826244972830099,0.707407865135153,0.534307692307692,,,,,,,,,,,,,,,,,,,,,1,1,Superior parietal lobule,Parietal
548,W,par_sup_lob,healthy,10,3.1774953395907498e-12,4.5510023483517196e-11,4.1539401360519e-11,5.156695844643869e-11,2.5425262761625397e-11,1.01558675803487e-12,0.31481687249445,0.288805612412601,0.363476892320874,0.179281892125478,0.0072479232417141,1.17061014042706,1.42987290281584e-10,2.904757625559,0.92231034019453,0.961056534617868,0.923577588549958,0.827933520872425,0.707904871300406,0.510083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Superior parietal lobule,Parietal
549,W,par_supramarginal,epileptic,2,6.70818010926022e-11,1.5279920116668102e-09,2.28390286180685e-09,1.33545408816229e-09,1.2321329973504601e-09,1.0994232992343301e-10,0.312090845357723,0.424051253841496,0.252834755830118,0.213300019886954,0.0177290985127282,1.03934527309994,5.366544087408181e-09,2.88286401139029,0.954929225995198,0.942482982619031,0.898113332229032,0.842486035805736,0.747081157635982,0.624833333333333,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
550,W,par_supramarginal,epileptic,5,7.042153263984869e-11,1.7316537181005602e-09,2.40091353862625e-09,1.4277347676467902e-09,1.0818735811821601e-09,9.907841390324979e-11,0.315556695803661,0.436063580247167,0.251553705864978,0.186762603889011,0.0158720055793844,0.861280544498419,5.63372261118789e-09,2.96997969285316,0.960190725839143,0.945518901652425,0.899838027462095,0.844340714320181,0.734601775870975,0.555,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
551,W,par_supramarginal,epileptic,10,6.911118679303259e-11,1.6943733962830102e-09,2.3554814977737603e-09,1.43729415444222e-09,1.05473613475709e-09,9.55741016300978e-11,0.304445706315011,0.436541118282649,0.258325341426782,0.193876852702973,0.0164364989690748,0.869794044074104,5.528894943442611e-09,3.01736803417205,0.962042389780069,0.946126005384279,0.900787595310764,0.844743597669852,0.735446301584867,0.529083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
552,W,par_supramarginal,healthy,2,3.1460443755690395e-11,7.70205460820195e-10,4.1901857411263903e-10,4.66323281976721e-10,1.4010104502058202e-09,3.03443276233489e-10,0.241824110926984,0.138187096132553,0.149997507004217,0.439509693791453,0.0990887140941357,0.751362377575484,3.1460443755690405e-09,3.57889199052924,0.920354221844604,0.93994264838576,0.950832034698822,0.923921895612255,0.856712613859031,0.670775862068966,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
553,W,par_supramarginal,healthy,5,2.4466805593500097e-11,2.32355979891004e-10,2.0051877311743802e-10,3.3857991978184403e-10,4.43076622245743e-10,2.92411911585944e-11,0.199705524943031,0.188924585720124,0.310437156084319,0.405765613569382,0.0271090039294932,1.74098899124932,1.1010062517075e-09,3.2309161453528,0.924187461763764,0.951355834222154,0.942993382356292,0.88772877462203,0.761272682638011,0.553769230769231,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
554,W,par_supramarginal,healthy,10,5.15052278071252e-12,6.34794035363198e-11,7.36836322389536e-11,4.4896476201356295e-11,7.250581217628129e-11,1.18799100622358e-11,0.278772469582873,0.3092093773901,0.193038404547289,0.313361287022857,0.0545177763302689,0.764698237304105,2.3177352513206402e-10,3.23609993450242,0.935176752174316,0.957858369684776,0.937229766470418,0.918768896850503,0.810007120403772,0.5755,,,,,,,,,,,,,,,,,,,,,1,1,Supramarginal gyrus,Parietal
555,W,temp_amygd,epileptic,2,4.57767445207047e-12,2.52506177108792e-10,7.58885845793178e-11,2.4477077545675196e-11,2.7651810034468397e-11,2.5608620128094896e-11,0.632356190684251,0.219307981182764,0.0804657240566163,0.0918271956295371,0.0909571057681281,0.142755322215672,3.66213956165638e-10,2.5165497527002,0.915903695128453,0.898153459396201,0.885959021097449,0.891228031975188,0.942003467288422,0.647592592592593,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
556,W,temp_amygd,epileptic,5,2.92427096181894e-11,2.00819003981016e-09,3.38341894843352e-10,8.64806123038191e-11,6.60310107810356e-11,1.13577609814653e-11,0.838234035194764,0.162387942956493,0.0428161479395818,0.0323745295921053,0.0055082995352354,0.0519710475832123,2.3394167694551503e-09,1.83399854916388,0.901083885702056,0.887467456758,0.851560666171181,0.84340530873709,0.774882142337519,0.499,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
557,W,temp_amygd,epileptic,10,2.44324354439903e-12,1.23328739621519e-10,3.42592318639611e-11,2.9872656068919e-11,2.49916577502877e-11,3.49153583674826e-12,0.627871663795475,0.176946306431631,0.152354908094429,0.130278281173964,0.0181957462585327,0.244326974200731,1.95459483551923e-10,2.58941779607446,0.909905391141472,0.902081257444462,0.929235877077272,0.859688229541716,0.760827915014416,0.511916666666667,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
558,W,temp_amygd,healthy,2,1.0529504893772e-12,6.85082051282812e-11,2.8968930290972698e-11,5.5957903432563795e-12,1.1728528571610599e-11,4.18319570077278e-12,0.633315809311634,0.282392346845634,0.0552853480123952,0.116777157489407,0.0424693943545895,0.0945823292284143,1.0529504893772001e-10,2.64226677835141,0.932141211133134,0.895393610207837,0.889357200813525,0.889746535177112,0.873013343141208,0.639333333333333,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
559,W,temp_amygd,healthy,5,5.20976946016173e-12,5.98792497169187e-11,6.76790859019978e-11,2.3885263808086098e-11,8.510156089436889e-11,2.7076623547621e-11,0.288089687240806,0.270059838856372,0.0974800000873955,0.343103130731492,0.119211468960898,0.386436861043436,2.34439625707278e-10,3.23270324255826,0.905525127602348,0.893673827062735,0.874194106119752,0.902858759637406,0.789805138266442,0.577230769230769,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
560,W,temp_amygd,healthy,10,5.6517542203969395e-12,6.4685916855303e-11,7.260707172424639e-11,2.6051902062402098e-11,9.35818818821307e-11,2.93084254849221e-11,0.25677367232838,0.288549848484251,0.103508886755155,0.365704028448444,0.112465665188776,0.409323043993935,2.54328939917862e-10,3.38590091802668,0.949831880957354,0.936218480843685,0.917501497915951,0.945003193292462,0.819500540148098,0.597083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Amygdala,Temporal
561,W,temp_fus_parahip,healthy,2,3.12158849787438e-12,1.80659796540308e-10,7.234041288851109e-11,6.49685019561977e-11,2.07449409516124e-11,7.81556974226533e-12,0.559079103181034,0.227386577808737,0.221977712698126,0.0755068355565384,0.0288142519387703,0.501025539184088,3.12158849787438e-10,2.51457188260982,0.857942236059196,0.954713797069343,0.893802076384921,0.831847703810595,0.858170586780822,0.639333333333333,,,,,,,,,,,,,,,,,,,,,1,1,Fusiform and parahippocampal gyri,Temporal
562,W,temp_fus_parahip,healthy,5,5.32882438159622e-12,9.897019188035249e-11,6.0195741361507e-11,6.21946540416903e-11,4.5409190035857096e-11,8.40659966489102e-12,0.411535878937365,0.230429012979422,0.233973027040172,0.196845948450736,0.0608107018972759,0.593172537894294,2.3979709717183003e-10,3.01706877072493,0.924833408436436,0.92848347864724,0.926026515734939,0.88622489841811,0.79878838394082,0.559538461538462,,,,,,,,,,,,,,,,,,,,,1,1,Fusiform and parahippocampal gyri,Temporal
563,W,temp_fus_parahip,healthy,10,8.50529042373532e-11,6.795146380045801e-10,2.55154708991668e-09,1.3584686785713601e-09,3.02594660270477e-10,1.50735910764954e-11,0.173410921630611,0.667314697852404,0.355338963665136,0.0790512434976303,0.0040505761450488,2.12627939635727,3.8273806906808905e-09,2.45095203759923,0.957546200275826,0.981715620297838,0.877412073927342,0.776767525966408,0.678722540810445,0.466916666666667,,,,,,,,,,,,,,,,,,,,,1,1,Fusiform and parahippocampal gyri,Temporal
564,W,temp_hip,epileptic,2,5.698717273854679e-11,3.75639513942105e-09,7.55061394112162e-10,2.13212137230194e-10,1.70206171375768e-10,5.4556802043011194e-11,0.787646581305074,0.185851392506935,0.0581764462657893,0.0486843496705906,0.0165951423973796,0.0802144668309207,4.55897381908374e-09,1.99132670363109,0.893408515099418,0.883649626858966,0.863291759179298,0.849796227131436,0.840630466295494,0.60575,,,,,,,,,,,,,,,,,,,,,1,1,Hippocampus,Temporal
565,W,temp_hip,epileptic,5,5.66282964670303e-11,3.6952848519045705e-09,8.40495948197631e-10,2.35445323247366e-10,1.4302349857993201e-10,3.6801393444922894e-11,0.809190527006503,0.189688813179075,0.0548548542440334,0.0329447783694221,0.008443369408344,0.0694064740852107,4.5302637173624205e-09,1.96828968845581,0.907897504470466,0.887910648016401,0.864766885356981,0.850644987383904,0.802026596647286,0.531083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Hippocampus,Temporal
566,W,temp_hip,epileptic,10,1.4298768329780399e-11,8.07787752318681e-10,2.25769670541369e-10,1.16759452181028e-10,1.06224696246306e-10,2.30799441569506e-11,0.702215672563785,0.201180172178817,0.103092279913901,0.0921297168789018,0.0200827872747752,0.147966611143978,1.1439014663824301e-09,2.44840754179883,0.92102444168796,0.905618159007891,0.903142853437084,0.868976248254792,0.838124787998141,0.531,,,,,,,,,,,,,,,,,,,,,1,1,Hippocampus,Temporal
567,W,temp_hip,healthy,2,3.48813203486611e-12,2.4479277422318e-10,6.96612118953133e-11,2.1499258920792098e-11,3.349764116897e-11,8.23883418513674e-12,0.660917446213828,0.215162725372537,0.0731575251624347,0.111488763007605,0.0278769763894503,0.13054639918252,3.48813203486611e-10,2.53732778765289,0.90399086401488,0.898804401631408,0.907749328086446,0.871931321484503,0.854708920664886,0.629916666666667,,,,,,,,,,,,,,,,,,,,,1,1,Hippocampus,Temporal
568,W,temp_hip,healthy,5,2.89166495062715e-10,9.162412286440611e-09,3.5348280587736e-09,8.39794473399094e-10,1.15415155974874e-09,2.46944798814932e-10,0.703811465586256,0.251586728666542,0.0620594761801446,0.0907525317238994,0.027742614756383,0.0903235936552954,1.30124922778222e-08,2.28055613034992,0.888480202669429,0.849711519264025,0.84816221951542,0.837598085497753,0.793708999653953,0.530461538461538,,,,,,,,,,,,,,,,,,,,,1,1,Hippocampus,Temporal
569,W,temp_hip,healthy,10,8.65446607767348e-12,2.17079288876168e-10,1.0006221118795501e-10,5.1963271073242296e-11,5.5535743660808e-11,1.6968215163217e-11,0.55633253633752,0.256761306247071,0.134152140568511,0.143165910518923,0.0433319669398836,0.244806820767643,3.89450973495307e-10,2.83205605282582,0.9398590747983,0.914428155453983,0.917606700859967,0.90362511852198,0.840312664303647,0.548416666666667,,,,,,,,,,,,,,,,,,,,,1,1,Hippocampus,Temporal
570,W,temp_inf_temp,healthy,2,6.60809287317182e-12,7.17279805026559e-11,1.28589071664296e-10,3.8467221529125006e-10,1.47623235088993e-10,1.3172569156387e-11,0.125634283040837,0.197327859848038,0.531727286753387,0.250250898597596,0.0239273687227996,6.52955961958825,6.60809287317182e-10,2.90455425374889,0.946669149885861,0.962437197113728,0.939690624139387,0.841689390604662,0.770993640001754,0.644166666666667,,,,,,,,,,,,,,,,,,,,,1,1,Inferior temporal gyrus,Temporal
571,W,temp_inf_temp,healthy,5,3.39439401686308e-12,8.10869237015559e-11,4.2019323777984696e-11,2.5825312140986897e-11,2.31361930722069e-11,2.5797625603349397e-12,0.52430418452955,0.273832942887919,0.179051008155198,0.146461567131753,0.0169431127173999,0.361800484219685,1.52747730758839e-10,2.73356373922953,0.927882971509705,0.911517805385133,0.910607225953087,0.859516699128631,0.767988923878566,0.526076923076923,,,,,,,,,,,,,,,,,,,,,1,1,Inferior temporal gyrus,Temporal
572,W,temp_inf_temp,healthy,10,3.7662300784181895e-11,4.0795653203358203e-10,8.14003345740611e-10,5.31775517444631e-10,2.15356387635599e-10,1.5877287472196798e-11,0.234728969974639,0.474456839547206,0.320151508900449,0.132382412683791,0.0096745049261148,1.4745003101072,1.69480353528819e-09,2.81140453922432,0.954430948816826,0.971467034329328,0.904523896332768,0.825912501578852,0.732302942163059,0.507083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Inferior temporal gyrus,Temporal
573,W,temp_mtg,epileptic,2,1.0474732097412899e-11,6.03385167182351e-10,1.91806443069942e-10,8.316767534237249e-11,4.5532070255034694e-11,6.08678469453286e-12,0.71102825422725,0.224465166019724,0.0952339213685467,0.0710022964281343,0.0113261506589533,0.154893015310587,8.379785677930321e-10,2.11524169243351,0.902533405864532,0.875940883892012,0.850919043644566,0.821564990502106,0.794467230317197,0.576583333333333,,,,,,,,,,,,,,,,,,,,,1,1,Middle temporal gyrus,Temporal
574,W,temp_mtg,epileptic,5,1.26721895913473e-10,8.41242820657257e-09,1.49903927983109e-09,7.69120987388496e-10,2.01191547799915e-10,1.5341514298689898e-11,0.789962126193298,0.170556071437495,0.0990952242069804,0.0266197233166736,0.0020380136860801,0.138282960948403,1.01377516730778e-08,1.89050565026369,0.900977866438318,0.913490874769293,0.896597698343277,0.810675239838978,0.710415178961281,0.4955,,,,,,,,,,,,,,,,,,,,,1,1,Middle temporal gyrus,Temporal
575,W,temp_mtg,epileptic,10,1.21256425852872e-10,8.027748397375981e-09,1.4316966831367601e-09,7.51220912961495e-10,2.02687114973158e-10,1.54929128164227e-11,0.800490239641171,0.161756467819606,0.0967465550471717,0.0248514730746246,0.0019346782613964,0.129357496627307,9.70051406822975e-09,1.90385246984707,0.904154934839312,0.915582399336972,0.897975551442214,0.812377542973632,0.711799210985117,0.461583333333333,,,,,,,,,,,,,,,,,,,,,1,1,Middle temporal gyrus,Temporal
576,W,temp_mtg,healthy,2,2.4504711091768e-12,1.43282941239724e-10,4.27258198557034e-11,3.65836482798692e-11,3.26290369851778e-11,1.0941324375049199e-11,0.530029970206431,0.188831398949839,0.153800230718902,0.15909437680159,0.0570413140952715,0.360505276975389,2.4504711091768e-10,2.94706747600131,0.910406643223966,0.9057708257086,0.913673205190869,0.897796766257937,0.867609983048359,0.651034482758621,,,,,,,,,,,,,,,,,,,,,1,1,Middle temporal gyrus,Temporal
577,W,temp_mtg,healthy,5,5.3440717207855e-11,5.15814168381013e-10,6.72116537333965e-10,1.2429343765163e-09,4.51878282510876e-10,3.01333498278226e-11,0.240798551829442,0.258522675151487,0.490252118244844,0.190278329122949,0.0163099057271804,2.72940614306512,2.40483227435347e-09,2.8052101865083,0.928838215407782,0.968918060159925,0.920822879140202,0.838056289353058,0.738460819202887,0.532692307692308,,,,,,,,,,,,,,,,,,,,,1,1,Middle temporal gyrus,Temporal
578,W,temp_mtg,healthy,10,9.3999571074861e-12,1.84246087073079e-10,5.6975790028859594e-11,1.057774327545e-10,1.16452205133068e-10,7.808803798559419e-12,0.436808160455913,0.136536366644529,0.250708158830306,0.274100678800513,0.0182085274222078,0.580957323500922,4.22998069836875e-10,2.90547481704189,0.913622236215561,0.920984303408814,0.938178076252577,0.868413970239418,0.760737237577196,0.516583333333333,,,,,,,,,,,,,,,,,,,,,1,1,Middle temporal gyrus,Temporal
579,W,temp_plan_temp,healthy,2,2.66019388371254e-12,1.4059620997477002e-10,5.15874698757678e-11,4.2377131543591496e-11,5.104848696826109e-11,6.3583509372173696e-12,0.511539392502879,0.198946466506441,0.15595942648509,0.202849310100431,0.0264468930475916,0.355759589680725,2.66019388371254e-10,2.9019042465286,0.906062658562004,0.919720496910767,0.924585051877651,0.886980573310671,0.814351597313897,0.64,,,,,,,,,,,,,,,,,,,,,1,1,Planum temporale,Temporal
580,W,temp_plan_temp,healthy,5,2.1366234866602797e-11,4.41052389131852e-10,1.82303627658534e-10,2.02179565222422e-10,1.97186080202463e-10,4.34707430050154e-11,0.494064950650856,0.17469385798004,0.184089161762449,0.200057077581516,0.0487988596057461,0.411084487733261,9.614805689971251e-10,2.8062735923962,0.895349614058297,0.913056082350528,0.908554193314452,0.888312072182509,0.803057491327321,0.56,,,,,,,,,,,,,,,,,,,,,1,1,Planum temporale,Temporal
581,W,temp_plan_temp,healthy,10,1.8645130795989598e-11,4.964576144490721e-10,3.0322395943817e-10,1.46144150193617e-10,3.6993985111258693e-11,5.71800796752493e-12,0.578935974324054,0.368893025297555,0.18138872170083,0.0460277544083163,0.0071530298463147,0.323292905637069,8.39030885819533e-10,2.44972430942674,0.944874427805715,0.948409421234598,0.881715583170185,0.81337344798562,0.75334295700021,0.48625,,,,,,,,,,,,,,,,,,,,,1,1,Planum temporale,Temporal
582,W,temp_pole_plan_pol,healthy,2,2.98612522762914e-11,9.61713037433793e-10,1.2150680376209801e-09,7.05275911779959e-10,5.17106099051786e-10,1.8380098840773197e-11,0.369673409635086,0.365696980357583,0.221554649005334,0.176775299526563,0.0075700925755512,0.82073705568217,2.9861252276291403e-09,2.73157939478365,0.92249615424033,0.956224527525209,0.915618748779396,0.829360161334463,0.735564970405733,0.624583333333333,,,,,,,,,,,,,,,,,,,,,1,1,Temporal pole and planum polare,Temporal
583,W,temp_pole_plan_pol,healthy,5,3.5797805403020594e-11,5.72035705163573e-10,3.51057875603141e-10,5.62381124039948e-10,3.24598062652133e-10,2.03669420720134e-11,0.413117528350276,0.179648593679139,0.308629902460355,0.206088264382192,0.0169546259955199,0.895234921364726,1.61090124313593e-09,2.73360068630581,0.902641589117251,0.916508735887677,0.929380762826574,0.845515691817562,0.732229563116202,0.540461538461539,,,,,,,,,,,,,,,,,,,,,1,1,Temporal pole and planum polare,Temporal
584,W,temp_pole_plan_pol,healthy,10,4.91325946177898e-12,9.38718924607972e-11,6.18329858471453e-11,6.687789456500779e-11,2.8997736198172498e-11,2.2841206309046597e-12,0.429049622771117,0.276201110756425,0.29713638190374,0.133185554896952,0.0105193923210231,0.72337613796325,2.21096675780054e-10,2.77953087758991,0.918810684300941,0.942606890451986,0.920209295288934,0.8412121998635,0.746442619071172,0.522833333333333,,,,,,,,,,,,,,,,,,,,,1,1,Temporal pole and planum polare,Temporal
585,W,temp_sup,epileptic,2,1.20173281520281e-11,9.08955881843042e-10,6.85377179272659e-11,1.13728884764089e-11,7.87521875705195e-12,2.31982889008956e-12,0.909738438616519,0.10203999363913,0.0202988069316371,0.0138777127690943,0.0047457070196322,0.0254130769576684,9.61386252162247e-10,1.39968389476231,0.882387922630478,0.849807138242747,0.808614357986805,0.803552427604009,0.808533295317255,0.538166666666667,,,,,,,,,,,,,,,,,,,,,1,1,Superior temporal gyrus,Temporal
586,W,temp_sup,epileptic,5,6.965200055755109e-12,5.14969375029623e-10,4.3998179043553494e-11,1.1768851595809299e-11,5.35425330074898e-12,1.1771071864438899e-12,0.919962289620599,0.0829144942023521,0.022086272656628,0.0101729190942355,0.0022071960387686,0.0242073072940061,5.57216004460409e-10,1.34600475411158,0.872636086544305,0.874130420989437,0.821184039542176,0.799964297362012,0.753557122323786,0.430333333333333,,,,,,,,,,,,,,,,,,,,,1,1,Superior temporal gyrus,Temporal
587,W,temp_sup,epileptic,10,6.67600674540757e-12,4.91831352892655e-10,4.3808886956286095e-11,1.1639106377487899e-11,5.33767845217316e-12,1.1510639824496799e-12,0.919992323258989,0.0831959869664277,0.022150693595596,0.0101751444351395,0.0021067360429435,0.0241201786759367,5.34080539632605e-10,1.35355300133333,0.878491131359458,0.875971833885978,0.822432718074617,0.800316311248536,0.754166805912163,0.394083333333333,,,,,,,,,,,,,,,,,,,,,1,1,Superior temporal gyrus,Temporal
588,W,temp_sup,healthy,2,4.01162720185546e-11,4.39502092908974e-10,1.3264348810986402e-09,1.9724488037630603e-09,1.1565724567132101e-09,4.65823265821176e-11,0.15438239068222,0.210138669755576,0.445982431370275,0.346105004815677,0.0190311095405003,5.07186295246385,4.0116272018554605e-09,2.94293219218502,0.923159462666301,0.960605336463226,0.943555428160895,0.856951319898389,0.751134846215636,0.641916666666667,,,,,,,,,,,,,,,,,,,,,1,1,Superior temporal gyrus,Temporal
589,W,temp_sup,healthy,5,4.59103403725412e-12,1.33048164629525e-10,3.8373506035100395e-11,2.44382568217395e-11,2.6829868252674096e-11,3.03083225334545e-12,0.668138670716185,0.169680839981002,0.109048851082397,0.123538174399397,0.0154063076294475,0.171714339653332,2.06596531676435e-10,2.34627369099676,0.860766495192044,0.865767841794873,0.883297110262465,0.850012341694981,0.748775618566076,0.530923076923077,,,,,,,,,,,,,,,,,,,,,1,1,Superior temporal gyrus,Temporal
590,W,temp_sup,healthy,10,1.6377449044989e-11,2.1850660278087902e-10,1.70855911376008e-10,3.5573729809106e-10,8.7180073978995e-11,1.0456663015627799e-11,0.305206859029392,0.232423539315404,0.468028819670183,0.121869514751701,0.0147299515057962,1.73286355648805,7.36985207024503e-10,2.67905350668871,0.924492985300506,0.965217377704712,0.913903543099557,0.845264067372546,0.752448217576121,0.55525,,,,,,,,,,,,,,,,,,,,,1,1,Superior temporal gyrus,Temporal
591,W,temp_transv,healthy,2,2.1982780508060397e-11,6.04848338292951e-10,5.70682295943978e-10,3.01635524496099e-10,6.93944033855314e-10,2.81132686830934e-10,0.268332105084136,0.246131329995605,0.13450661729912,0.328880621480333,0.134978035963664,0.601740190086687,2.19827805080604e-09,3.66281105154649,0.955235289602578,0.93448146713827,0.927981139123576,0.935981842612295,0.883368944979073,0.669166666666667,,,,,,,,,,,,,,,,,,,,,1,1,Transverse temporal gyrus,Temporal
592,W,temp_transv,healthy,5,7.69763570036051e-11,1.8421307277120501e-09,1.3876763945968602e-09,7.8308500014638e-10,1.36046332633759e-10,2.21897231392963e-11,0.523576812859618,0.405503089408766,0.231219637825964,0.0408067249436981,0.0066597489953849,0.460992940133627,3.4639360651622305e-09,2.39804506888718,0.928276196979134,0.960038864246791,0.868232966294632,0.794298891413343,0.734331782565036,0.501692307692308,,,,,,,,,,,,,,,,,,,,,1,1,Transverse temporal gyrus,Temporal
593,W,temp_transv,healthy,10,2.14455563210378e-11,2.0830203261796001e-10,1.9338503749552502e-10,3.17250188630915e-10,3.79600381483913e-10,2.1311499845774897e-11,0.217653868704144,0.197176807083027,0.326434535800775,0.395451150049549,0.0223683431516058,1.54566855775597,9.65050034446702e-10,3.18041018040011,0.93380806100354,0.949080251961517,0.957713962441902,0.881279637157543,0.76140438995661,0.5725,,,,,,,,,,,,,,,,,,,,,1,1,Transverse temporal gyrus,Temporal
594,propofol,front_mid_front,healthy,2,1.67242266676131e-10,1.1187006645216e-08,1.6727864371266802e-09,9.26013624811791e-10,5.03714762123849e-10,2.6962798899869496e-11,0.820607133668603,0.136494624858589,0.0770571130535072,0.0402584253508599,0.0022323907281283,0.0974102832119424,1.33793813340905e-08,1.83622571297408,0.881491823876139,0.871981590045427,0.866405023116394,0.790968228954158,0.684709371519652,0.557583333333333,,,,,,,,,,,,,,,,,,,,,1,1,Middle frontal gyrus,Frontal
595,propofol,front_mid_front,healthy,5,1.6605443291329002e-10,1.10482699581326e-08,1.7118699792124801e-09,1.0343011315736601e-09,4.39267912547138e-10,2.7661773621824e-11,0.828526933615579,0.131603753743808,0.0794030136400862,0.0338817994228766,0.0021527425722023,0.0964000567674011,1.32843546330632e-08,1.8615625243439,0.890645651149341,0.876230251424545,0.869205284607206,0.792407621880433,0.686681799242256,0.478416666666667,,,,,,,,,,,,,,,,,,,,,1,1,Middle frontal gyrus,Frontal
596,propofol,front_mid_front,healthy,10,1.0802711724903299e-11,5.21462414777403e-10,1.63093054460139e-10,1.55005792417393e-10,1.07601965973234e-10,4.28293653516427e-12,0.600363054139213,0.189525378057991,0.181411123867092,0.125066522632332,0.0049789381579936,0.308862129682356,8.64216937992263e-10,2.40254555937177,0.887447762532665,0.925846076104044,0.923824214377162,0.848224768262953,0.727942181566212,0.451333333333333,,,,,,,,,,,,,,,,,,,,,1,1,Middle frontal gyrus,Frontal
597,propofol,front_opercul,healthy,2,1.64458275185095e-10,7.880814666319771e-09,2.3996102772280704e-09,3.4448862133124302e-09,9.79209176014338e-10,2.6419466495281096e-11,0.559335123271176,0.188042805998499,0.291889328869613,0.081187463565873,0.0022649881383197,0.664671464351997,1.31566620148076e-08,2.27841506270657,0.896921224031963,0.9421018726598,0.896786123310057,0.764019148599252,0.655856931611103,0.5875,,,,,,,,,,,,,,,,,,,,,1,1,Frontal operculum,Frontal
598,propofol,front_opercul,healthy,5,1.59765469692205e-10,7.50231431857691e-09,2.4009692466446403e-09,3.6269572415402903e-09,7.08650991847916e-10,2.57134872593124e-11,0.57969693953472,0.189166872606139,0.288689917831275,0.0566402827682385,0.0020543293007963,0.546744833725189,1.27812375753764e-08,2.33991142394048,0.907219034609893,0.944880012854782,0.898342081712824,0.766642117769575,0.658797179982382,0.515166666666667,,,,,,,,,,,,,,,,,,,,,1,1,Frontal operculum,Frontal
599,propofol,front_opercul,healthy,10,1.58264293356347e-10,7.399684056829641e-09,2.37241411590067e-09,3.6275617113521804e-09,7.11633362850976e-10,2.57141817589999e-11,0.578039243891676,0.188360737604436,0.291587191966672,0.0567651481736803,0.0020546428967442,0.523969870723047,1.26611434685078e-08,2.36260927890925,0.908844304246223,0.947093519518308,0.898408939627457,0.767038413918908,0.659089579760276,0.473166666666667,,,,,,,,,,,,,,,,,,,,,1,1,Frontal operculum,Frontal
